id,query
fa9e0aa3-7557-4a63-9c28-644aa7e03cd6,"Read the questions and answers carefully, and choose the one you think is appropriate among the three options A, B and C.
Q: ABC Asset Management, a licensed fund manager in Thailand, manages several mutual funds. Over the past month, Mr. A, a portfolio manager at ABC, has instructed the trading desk to place large buy orders for shares in XYZ Ltd. during the last 15 minutes of each trading day. These trades consistently cause the closing price of XYZ Ltd. to rise. Internal emails reveal Mr. A told colleagues that higher closing prices will make the fund’s monthly performance look better to clients. The compliance department notices that, on some days, the fund sells off a portion of XYZ Ltd. shares immediately the next morning at lower prices, incurring minor losses. When asked, Mr. A claims the trades were based on positive news flow and that the sell-offs were unrelated. The compliance officer must determine if this conduct breaches Thai SEC regulations regarding market manipulation and fair trading practices. What is the most appropriate action for the compliance officer to take in response to this situation?

Options:
A. Advise Mr. A to stop the practice, but take no further action as no laws appear to have been broken.
B. Report the suspected market manipulation to the SEC, initiate an internal investigation, and suspend Mr. A from trading pending the outcome.
C. Accept Mr. A’s explanation since there is positive news about XYZ Ltd., but remind him to document trading rationales more carefully.
D. Ignore the incident as the fund did not make significant profits and there is no client complaint.
"
9980f285-fe19-48ab-bed1-0db8a38025b6,"Read the questions and answers carefully, and choose the one you think is appropriate among the three options A, B and C.
Q: ABC Asset Management, a licensed asset management company in Thailand, has recently onboarded a new high-net-worth client, Mr. A, who wishes to invest THB 100 million in a newly established private equity fund. During the Customer Due Diligence (CDD) process, the Relationship Manager notices that Mr. A is a foreign national residing in Thailand and the source of his funds is a series of transfers from offshore accounts in multiple jurisdictions, including several countries classified by the FATF as high-risk for money laundering. Mr. A provides documentation of his income as a consultant, but some supporting evidence is inconsistent with the declared amounts, and his explanation for the use of multiple jurisdictions is vague. The Relationship Manager is under pressure to complete the onboarding quickly due to management's eagerness to secure the investment before quarter-end. The Compliance Officer raises concerns but is told by senior management that, since the client has provided some documentation and is a well-known businessman, the business risk is low. What is the MOST appropriate action ABC Asset Management should take to ensure compliance with the Bank of Thailand’s (BOT) Anti-Money Laundering (AML) regulations and ethical standards?

Options:
A. Proceed with onboarding the client since partial documentation is provided, but monitor the client’s transactions more closely after the account is opened.
B. Escalate the case to the company’s AML Compliance Committee, conduct Enhanced Due Diligence (EDD), and delay onboarding until all source of funds concerns are satisfactorily resolved, even if it means missing the investment deadline.
C. Accept the investment but file a Suspicious Transaction Report (STR) to the Anti-Money Laundering Office (AMLO) after completing the onboarding.
D. Onboard the client as a 'low-risk' customer based on his reputation and ask for any missing documents in parallel while processing the investment.
"
71b5779f-1ad1-470e-86f4-1132894c8828,"Read the questions and answers carefully, and choose the one you think is appropriate among the three options A, B and C.
Q: ABC Asset Management, a licensed investment management firm in Thailand, recently onboarded a new high-net-worth client, Mr. X, who wishes to invest THB 100 million in a complex structured note. During the onboarding process, the compliance officer at ABC Asset Management notices that Mr. X is a foreign national with an opaque source of wealth declaration and has transferred the investment funds from multiple offshore bank accounts registered in jurisdictions identified by the FATF as having weak AML controls. Mr. X insists that he is a legitimate businessman and is pressuring the firm to expedite the account opening process, citing potential losses from market movements. The relationship manager, eager for the commission, urges the compliance team to proceed, arguing that delaying might offend an important client. The compliance officer is unsure how to proceed, especially given the pressure from both Mr. X and the relationship manager. What is the MOST appropriate action for the compliance officer under Thai BOT AML regulations and ethical best practices?

Options:
A. Immediately file a Suspicious Transaction Report (STR) with the Anti-Money Laundering Office (AMLO), escalate the case internally, and halt the onboarding process until further due diligence is completed.
B. Open the account but set temporary transaction limits while waiting for additional information about Mr. X’s wealth and sources of funds.
C. Proceed with onboarding Mr. X, but monitor his transactions closely after the account is active and file an STR only if suspicious activities continue.
D. Accept the relationship manager’s assurance and expedite the onboarding to avoid losing the client, as there is no concrete evidence of wrongdoing.
"
5d849e44-64c9-4a47-a9ff-f0fd0fbf14fa,"Answer the question with the appropriate options A, B, C and D. Please respond with the exact answer A, B, C or D only. Do not be verbose or provide extra information. 
Question: Which of the following assumptions are required to show the consistency, unbiasedness and efficiency of the OLS estimator?

i) $E(u_t) = 0$


ii) $\text{Var}(u_t) = \sigma^2$


iii) $\text{Cov}(u_t, u_{t-j}) = 0 \forall j$


iv) $u_t \sim N(0, \sigma^2)$
Answer Choices: A: (ii) and (iv) only, B: (i) and (iii) only, C: (i), (ii), and (iii) only, D: (i), (ii), (iii), and (iv) 
Answer:"
29f259c6-0df5-4aba-ab2e-538b712bd2ff,"Answer the question with the appropriate options A, B, C and D. Please respond with the exact answer A, B, C or D only. Do not be verbose or provide extra information. 
Question: An entity prepares its financial statements on the income tax basis. A description of how that basis differs from GAAP should be included in the
Answer Choices: A: Notes to the financial statements., B: Auditor’s engagement letter., C: Management representation letter., D: Introductory paragraph of the auditor’s report. 
Answer:"
c7ee7235-858c-48d4-ad88-2b2a80bce290,"Answer the question with the appropriate options A, B, C and D. Please respond with the exact answer A, B, C or D only. Do not be verbose or provide extra information. 
Question: National income measures
Answer Choices: A: household income in the nation., B: income earned by the factors of production., C: GDP minus depreciation and indirect business taxes., D: (B) (C) and (D). 
Answer:"
e6d8e952-6600-42d1-9c0d-6435b38c330b,"Answer the question with the appropriate options A, B, C and D. Please respond with the exact answer A, B, C or D only. Do not be verbose or provide extra information. 
Question: ____________ is very effective at delivering messages to target audiences as it allows for explanation in a way that most other media cannot.
Answer Choices: A: Digital., B: Print., C: Broadcast., D: Outdoor. 
Answer:"
b9a40068-74c2-4dd6-911d-0072d9a7477d,"Answer the question with the appropriate options A, B, C and D. Please respond with the exact answer A, B, C or D only. Do not be verbose or provide extra information. 
Question: If the government of country Z increases spending by $12 million dollars and raises tax collections by the same amount then what will be the overall impact of these moves on real GDP in country Z?
Answer Choices: A: Real GDP will increase by $6 million., B: Real GDP will decrease by $6 million., C: Real GDP will remain unchanged., D: Real GDP will increase by $12 million. 
Answer:"
56ce74fa-f233-47b5-8c14-49cc5d9cc604,"Answer the question with the appropriate options A, B, C and D. Please respond with the exact answer A, B, C or D only. Do not be verbose or provide extra information. 
Question: In the equation of exchange
Answer Choices: A: M stands for the money supply and Q stands for quality., B: V stands for the velocity of GDP and Q stands for quality., C: P stands for the price level and Q stands for quarter., D: P stands for the price level and V stands for the velocity of money. 
Answer:"
7477f674-71c1-4ea9-8982-9b9e6ffce1f7,"Answer the question with the appropriate options A, B, C and D. Please respond with the exact answer A, B, C or D only. Do not be verbose or provide extra information. 
Question: Which one of the following factors is likely to lead to a relatively high degree of out-of-sample forecast accuracy?
Answer Choices: A: A model that is based on financial theory, B: A model that contains many variables, C: A model whose dependent variable has recently exhibited a structural change, D: A model that is entirely statistical in nature with no room for judgmental modification of forecasts 
Answer:"
13ab2783-a3b1-4e87-b3f5-a124faa3edf3,"Answer the question with the appropriate options A, B, C and D. Please respond with the exact answer A, B, C or D only. Do not be verbose or provide extra information. 
Question: The primary purpose of a not-for-profit organization's statement of activities is to provide relevant information to its
Answer Choices: A: Resource providers., B: Managers., C: Beneficiaries., D: State regulatory body. 
Answer:"
93c60e28-c5d2-46f3-8322-c01ed956d2f0,"Answer the question with the appropriate options A, B, C and D. Please respond with the exact answer A, B, C or D only. Do not be verbose or provide extra information. 
Question: The FED's Board of Governors has members each serving -year terms.
Answer Choices: A: 14 7, B: 7 14, C: 8 8, D: 50 2 
Answer:"
1067fe05-7e40-4f87-9e7b-447d4decd41b,"Answer the question with the appropriate options A, B, C and D. Please respond with the exact answer A, B, C or D only. Do not be verbose or provide extra information. 
Question: Every day Melanie spends her lunch money consuming apples, at $1 each, and oranges, at $2 each. At her current level of consumption, Melanie's marginal utility of apples is 12 and her marginal utility of oranges is 18. If she has already spent all of her lunch money, how should Melanie change her consumption decision to maximize utility?
Answer Choices: A: She should make no changes; she is consuming the utility maximizing combination of apples and oranges., B: She should increase her apple consumption and decrease her orange consumption until the marginal utility per dollar is equal for both., C: She should decrease her apple consumption and increase her orange consumption until the marginal utility per dollar is equal for both., D: She should increase her apple consumption and decrease her orange consumption until the marginal utility is equal for both. 
Answer:"
db189b93-24ce-4da8-953a-b06cfa93e418,"Read the questions and answers carefully, and choose the one you think is appropriate among the three options A, B and C.
Q: ABC Asset Management, a licensed fund management company in Thailand, has recently onboarded a new high-net-worth client, Mr. X, who wishes to invest THB 100 million into an offshore mutual fund. During the onboarding process, the compliance team notes that Mr. X is a politically exposed person (PEP) from a neighboring country and his source of wealth appears complex, involving multiple offshore trusts and shell entities. The relationship manager, under pressure to close the deal for quarterly targets, suggests proceeding with standard customer due diligence (CDD) measures only, since Mr. X provided all required identity documents and a letter from a foreign bank. However, a junior compliance officer raises concerns that enhanced due diligence (EDD) and senior management approval may be required due to the risk profile. The Head of Compliance is unsure and seeks advice on the correct course of action according to BOT and SEC AML regulations, as well as ethical practice. What should ABC Asset Management do NEXT to ensure full compliance and uphold ethical standards?

Options:
A. Proceed with standard CDD since all documents have been provided and there is a letter from a recognized foreign bank, but monitor the account closely after onboarding.
B. Reject the client outright and report the attempt to the authorities without conducting any further due diligence.
C. Onboard Mr. X immediately to meet business targets, but file a suspicious transaction report (STR) with the Anti-Money Laundering Office (AMLO) as a precaution.
D. Initiate enhanced due diligence (EDD) on Mr. X, including verifying the legitimacy of his source of wealth, scrutinizing the ownership structure, seeking senior management approval before onboarding, and documenting all steps, in accordance with BOT and SEC AML regulations.
"
7c90451a-3d8b-4ea5-b937-be7e28cfd524,"Answer the question with the appropriate options A, B, C and D. Please respond with the exact answer A, B, C or D only. Do not be verbose or provide extra information. 
Question: Which of the following is an essential element of the audit trail in an electronic data interchange (EDI) system?
Answer Choices: A: An integrated test facility that verifies the accuracy of data., B: A heuristic program that accesses remote locations., C: Hardware security modules that store sensitive data., D: Computer activity logs that indicate failed transactions. 
Answer:"
cb02d54e-88b7-49a7-b7b7-3a03bb04978c,"Answer the question with the appropriate options A, B, C and D. Please respond with the exact answer A, B, C or D only. Do not be verbose or provide extra information. 
Question: A bond with a five-year maturity, paying 8% coupons and with a face value of $100, is bought at 104.1 in year 0, when it is issued. If I need to sell the bond at the the end the third year, when its prevailing price is 82, what is my holding period return on this investment? (Assume coupons are not reinvested.) HINT: Accumulate all coupons.
Answer Choices: A: 24%, B: 23%, C: -21%, D: 2% 
Answer:"
253e047e-e341-4cb1-9f88-664c2d54411c,"Read the questions and answers carefully, and choose the one you think is appropriate among the three options A, B and C.
Q: ABC Asset Management is considering investing client funds into a newly issued corporate bond. Mr. B, a senior portfolio manager at ABC, has been closely involved in evaluating the bond, which offers a higher-than-average yield. Unknown to most of the investment committee, Mr. B’s spouse is a senior executive at the issuing company. Mr. B believes the investment aligns with client objectives and presents his recommendation without disclosing his spouse’s role. Later, a junior analyst discovers the connection and raises concerns to the compliance department. What is the most appropriate course of action for ABC Asset Management to comply with SEC Thailand's guidelines on managing conflicts of interest?

Options:
A. The junior analyst should handle the matter discreetly within the analyst team, as raising the issue formally could cause unnecessary alarm and reputational risk for Mr. B.
B. ABC Asset Management should quietly note the conflict in internal records but not inform clients, as the relationship does not necessarily affect the investment outcome.
C. ABC Asset Management should immediately disclose Mr. B’s relationship to the investment committee and clients, recuse Mr. B from the investment decision, and assess the investment independently to ensure objectivity and compliance.
D. Mr. B should verbally inform the investment committee of his spouse’s role and proceed to participate in the investment decision as long as he believes he can remain objective.
"
a346795e-2436-4ef8-ac48-0c2dd11c957b,"Read the questions and answers carefully, and choose the one you think is appropriate among the three options A, B and C.
Q: ABC Asset Management, a licensed investment management firm in Thailand, manages several investment portfolios for high-net-worth clients. Recently, Mr. B, a new client, requested to invest THB 100 million in a private fund managed by ABC. During the onboarding process, the compliance team noted that Mr. B’s source of funds was from a series of overseas transfers routed through multiple jurisdictions, some of which are on the FATF grey list. The documentation provided by Mr. B was incomplete, with unclear beneficial ownership structures. The relationship manager, under pressure to meet sales targets, suggested approving the account provisionally, pending further documentation, and starting investment activities immediately. The Head of Compliance is concerned about potential Anti-Money Laundering (AML) violations and reputational risks. What is the MOST appropriate action ABC Asset Management should take in accordance with BOT AML regulations and ethical standards?

Options:
A. Open the account provisionally, allow investment activities to begin, and request the remaining documentation within a specified time frame.
B. Approve the account since Mr. B is a high-net-worth client and proceed with the investment; monitor the account for suspicious transactions after onboarding.
C. Accept the incomplete documentation, process the initial investment, and only escalate the case to the Head of Compliance if any subsequent transactions appear suspicious.
D. Decline to open the account and refuse to process the investment until full customer due diligence (CDD) and source of funds verification are completed, reporting the suspicious activity to the Anti-Money Laundering Office (AMLO) if necessary.
"
722df8de-d854-4657-a98f-92c385611ca0,"Read the questions and answers carefully, and choose the one you think is appropriate among the three options A, B and C.
Q: ABC Asset Management is preparing to launch a new structured note investment product in Thailand, targeting both retail and institutional clients. The product features complex derivatives and potential capital loss under certain market conditions. During a pre-launch meeting, the marketing team proposes to highlight only the best-case scenarios in the product brochure, emphasizing potential returns and using technical language in the risk disclosures. The compliance officer, Ms. B, raises concerns that such selective and unclear disclosure may mislead investors, especially retail clients who may not fully understand the risks. Senior management argues that detailed risk disclosures might deter potential investors and suggests including a generic risk statement buried in the terms and conditions. As the Responsible Person for Regulatory Compliance, Mr. C must decide how to proceed with the product disclosure. Which of the following actions BEST ensures compliance with the SEC Thailand's disclosure requirements and upholds ethical standards?

Options:
A. Include a generic risk warning in the terms and conditions, assuming that investors are responsible for reviewing all documentation in detail.
B. Proceed with the existing marketing materials, but verbally inform clients of the risks during product presentations to supplement the written brochures.
C. Limit detailed risk disclosures to institutional clients only, as they are considered more sophisticated, while providing simplified brochures for retail investors that focus on potential returns.
D. Revise all marketing and offering documents to ensure clear, balanced, and prominent disclosure of product risks, including scenarios of capital loss, using plain language as required by SEC regulations, and require review and approval by the compliance department before distribution.
"
6ae39294-d3bd-4c56-a3f3-1d5108984bc2,"Read the questions and answers carefully, and choose the one you think is appropriate among the three options A, B and C.
Q: ABC Asset Management, a licensed fund manager in Thailand, is launching a new wealth management platform that leverages artificial intelligence to recommend investment products. To enhance the platform's learning algorithm, ABC's data analytics team proposes to integrate and analyze client data collected from various sources: investment profiles, transaction histories, and even personal data from client onboarding forms. The team argues that using more personal data will increase the accuracy of product recommendations. However, the marketing department suggests that client consent for data processing should be included as part of the standard account opening agreement, with a broad clause covering all future data uses. During a compliance review, it is discovered that the system is set to automatically share segmented client data with a third-party AI vendor located outside Thailand for ongoing model training. The compliance officer, Mr. A, is concerned about the approach and the adequacy of client consent, data sharing practices, and the cross-border transfer of personal data.

Which of the following actions BEST ensures compliance with Thailand's Personal Data Protection Act (PDPA), SEC, and BOT regulations while upholding ethical standards in this scenario?

Options:
A. Anonymize all client data before sharing with the third-party AI vendor, but do not inform clients, since anonymized data is not considered personal data under PDPA.
B. Suspend all AI-driven data processing and cross-border transfers until the platform is fully localized, avoiding any data sharing with external vendors, regardless of client consent.
C. Require explicit, specific, and informed consent from clients for the use and cross-border transfer of their personal data, clearly disclosing the purpose, scope, and identity of the third-party AI vendor; implement data minimization and ensure the third-party vendor provides adequate data protection safeguards.
D. Continue with the current broad consent in the account opening agreement, as it covers future data uses, and rely on the vendor’s own data protection policy in their jurisdiction.
"
338d4b82-1d20-4cfe-880d-42d9ec4e51db,"Answer the question with the appropriate options A, B, C and D. Please respond with the exact answer A, B, C or D only. Do not be verbose or provide extra information. 
Question: What is a whistleblower?
Answer Choices: A: Someone who reports illegal or unethical acts, B: Someone who commits illegal or unethical acts, C: Someone who benefits from illegal or unethical acts, D: Someone who devises illegal or unethical acts 
Answer:"
6ce49e4c-8ed4-40db-957b-35343809b8d2,"Read the questions and answers carefully, and choose the one you think is appropriate among the three options A, B and C.
Q: ABC Asset Management is preparing to launch a new mutual fund. During a routine meeting, Ms. N, a senior portfolio manager, learns from Mr. K, a member of the investment research team, that XYZ Public Company Limited will announce a merger offer next week, which is expected to significantly increase the value of XYZ’s shares. This information is not yet public and was obtained by Mr. K during private discussions with an executive of XYZ. After the meeting, Ms. N discusses this information with Mr. S, her close friend who works at an unrelated brokerage. Ms. N emphasizes that the information is confidential but mentions that she believes XYZ’s shares will rise soon. The following day, Mr. S purchases a large amount of XYZ shares for his personal account. ABC Asset Management’s compliance department later discovers these transactions during a regular review. What is the most appropriate action for ABC Asset Management’s compliance officer to take in accordance with SEC Thailand’s insider trading regulations and ethical standards?

Options:
A. Immediately report the incident to the SEC, initiate an internal investigation, and suspend Ms. N pending the outcome, as her disclosure may constitute unlawful insider trading and tipping.
B. Advise Ms. N to refrain from further discussions about XYZ and issue a general reminder to all staff about handling confidential information, but take no further action unless there is evidence that Ms. N personally traded the shares.
C. Wait until the merger is officially announced and assess the impact on the market price before deciding whether to report the incident to the SEC.
D. Only warn Mr. K for sharing sensitive information in the meeting, as the breach originated from him, and take no action against Ms. N since she did not directly trade.
"
09980997-95f6-4ad8-b06c-40ca953a666a,"Answer the question with the appropriate options A, B, C and D. Please respond with the exact answer A, B, C or D only. Do not be verbose or provide extra information. 
Question: The relationship between ethics and the law can be described as…
Answer Choices: A: Incredibly close, in fact, in all instances what is ethical is also what is legal and vice versa., B: Not close, ethics and the law share a small amount of overlap, but fundamentally address differing questions and themes., C: Close, as there is considerable overlap between ethics and law, but the two are not equivalent., D: Not at all close, ethics and the law are virtually incompatible. 
Answer:"
d0c2306f-91d1-49dd-8411-d376234657a2,"Answer the question with the appropriate options A, B, C and D. Please respond with the exact answer A, B, C or D only. Do not be verbose or provide extra information. 
Question: There are a number of means by which can influence _______. These include _________to decision maker, varying from very direct modes to indirect modes, _________, being either public or private and ________ of communication.
Answer Choices: A: Government, Avenue of approach, Breadth of transmission, Content, B: Consumers, Avenue of approach, Height of transmission, Content, C: Government, Breath of transmission, Avenue of approach, Content, D: Employees, Breadth of transmission, Content, Avenue of approach 
Answer:"
b430bd91-f920-47da-b6d7-82bc3fa3eb67,"Answer the question with the appropriate options A, B, C and D. Please respond with the exact answer A, B, C or D only. Do not be verbose or provide extra information. 
Question: A company may become insolvent if it
Answer Choices: A: has negative working capital, B: cannot meet its budgeted level of profit, C: makes a loss, D: cannot pay creditors in full after realisation of its assets 
Answer:"
e7269468-b899-4064-a595-077abace12e6,"Answer the question with the appropriate options A, B, C and D. Please respond with the exact answer A, B, C or D only. Do not be verbose or provide extra information. 
Question: Suppose that Tiger Woods buys a golf ball in England for $1 and the marginal propensity to consume in England is 0.75. What is the total increase in England's real GDP resulting from Mr. Woods' purchase?
Answer Choices: A: $1 , B: $1.25 , C: $1.75 , D: $4  
Answer:"
2b5d03b0-9dd7-478f-ae05-ccb2185ca527,"Read the questions and answers carefully, and choose the one you think is appropriate among the three options A, B and C.
Q: ABC Asset Management, a licensed fund manager in Thailand, has recently launched a new digital wealth management platform. As part of its onboarding process, ABC collects personal data from clients, including financial information, national ID numbers, and contact details. The marketing department proposes to cross-sell insurance products from a partner company by analyzing client data to identify suitable prospects. They plan to share a segment of client data (name, age, contact info) with the partner company for direct marketing, without seeking additional consent from the clients, arguing that the clients have already agreed to the terms and conditions during onboarding. However, the Compliance Officer raises concerns about potential violations of the Personal Data Protection Act (PDPA) and SEC guidelines on client confidentiality. What is the MOST appropriate course of action for ABC Asset Management to comply with Thai laws and ethical standards?

Options:
A. ABC can proceed with sharing the client data with the partner company for cross-selling, as long as the initial onboarding terms and conditions included a broad clause about data sharing.
B. ABC should anonymize the client data before sharing it with the partner company, since anonymized data is not subject to PDPA, and proceed without further consent.
C. ABC should obtain explicit, separate consent from clients before sharing any personal data with the partner company for cross-selling purposes, and ensure clients understand how their data will be used.
D. ABC may share the data if it informs clients after the fact (post sharing), giving them the option to opt out of future data sharing.
"
9e85181c-f3bb-4c91-a13b-6a9d634f2b83,"Answer the question with the appropriate options A, B, C and D. Please respond with the exact answer A, B, C or D only. Do not be verbose or provide extra information. 
Question: The total utility from sardines is maximized when they are purchased until
Answer Choices: A: marginal utility is zero, B: marginal benefit equals marginal cost, C: consumer surplus is zero, D: distributive efficiency is achieved 
Answer:"
b43b9a7d-4e8a-4039-a07b-88c5fe9f12f3,"Answer the question with the appropriate options A, B, C and D. Please respond with the exact answer A, B, C or D only. Do not be verbose or provide extra information. 
Question: The Hawthorn Studies are most associated with which writer?
Answer Choices: A: Mary Parker Follett, B: Elton Mayo, C: Lillian Gilbreth, D: Frederick Taylor 
Answer:"
d8908bba-e894-4424-be2f-21cf1af08c8f,"Answer the question with the appropriate options A, B, C and D. Please respond with the exact answer A, B, C or D only. Do not be verbose or provide extra information. 
Question: The family life cycle:
Answer Choices: A: Is a way to apply psychographic segmentation., B: Refers to the process of family formation and dissolution., C: Provides insights into the relationships among age, occupation, income, and housing., D: Is composed of the 11 stages of personal growth from infancy to retirement. 
Answer:"
6348a790-e8a3-4d1c-bfd3-d2e838643e4d,"Answer the question with the appropriate options A, B, C and D. Please respond with the exact answer A, B, C or D only. Do not be verbose or provide extra information. 
Question: Which of the following is characteristic of a centrally planned economic system?
Answer Choices: A: Resources are allocated based on relative prices., B: The circular flow of goods and services minimizes the role of the federal government., C: Private ownership of resources is fundamental to economic growth., D: Government planners decide how best to produce goods and services. 
Answer:"
1689573b-58d3-40e6-a1fc-4289c9e22d3b,"Answer the question with the appropriate options A, B, C and D. Please respond with the exact answer A, B, C or D only. Do not be verbose or provide extra information. 
Question: What is characteristic for the location of a virtual team?
Answer Choices: A: In the same building, B: In the same industry, C: In the same country, D: remotely 
Answer:"
816d8c21-0da9-4591-b946-5ad51bd1b1c4,"Answer the question with the appropriate options A, B, C and D. Please respond with the exact answer A, B, C or D only. Do not be verbose or provide extra information. 
Question: Smythe Co. invested $200 in a call option for 100 shares of Gin Co. $.50 par common stock, when the market price was $10 per share. The option expired in three months and had an exercise price of $9 per share. What was the intrinsic value of the call option at the time of initial investment?
Answer Choices: A: $50, B: $100, C: $200, D: $900 
Answer:"
fb77617c-0a7c-4681-a871-4e54345f469c,"Answer the question with the appropriate options A, B, C and D. Please respond with the exact answer A, B, C or D only. Do not be verbose or provide extra information. 
Question: A CPA was engaged to calculate the rate of return on a specified investment according to an agreedupon formula and verify that the resultant percentage agrees to the percentage in an identified schedule. The CPA's report on these agreed-upon procedures should contain
Answer Choices: A: An opinion about the fairness of the agreed-upon procedures., B: A separate paragraph describing the effectiveness of the internal controls., C: A disclaimer of responsibility for the sufficiency of those procedures., D: A disclaimer of opinion on the fair presentation of the financial statements. 
Answer:"
a3189073-1452-4ce7-b434-77f853a1ac3e,"Answer the question with the appropriate options A, B, C and D. Please respond with the exact answer A, B, C or D only. Do not be verbose or provide extra information. 
Question: If a CPA recklessly departs from the standards of due care when conducting an audit the CPA will be liable to third parties who are unknown to the CPA under the law of
Answer Choices: A: Strict liability., B: Breach of contract., C: Negligence., D: Gross negligence. 
Answer:"
4a222fdc-4184-4ba5-a699-49ed51af1b13,"Answer the question with the appropriate options A, B, C and D. Please respond with the exact answer A, B, C or D only. Do not be verbose or provide extra information. 
Question: Which of the following statements are true concerning maximum likelihood (ML) estimation in the context of GARCH models?

i) Maximum likelihood estimation selects the parameter values that maximise the

probability that we would have actually observed the values of the series y that we

actually did.


ii) GARCH models can only be estimated by ML and not by OLS


iii) For estimation of a standard linear model (with no GARCH), the OLS and ML

estimates for the slope and intercept parameters will be identical but the estimator

for the variance of the disturbances is slightly different


iv) Most computer packages use numerical procedures to estimate GARCH models

rather than a set of analytical formulae
Answer Choices: A: (ii) and (iv) only, B: (i) and (iii) only, C: (i), (ii), and (iii) only, D: (i), (ii), (iii), and (iv) 
Answer:"
07bf0528-a3a2-43e4-86c9-8c5040ab8da5,"Answer the question with the appropriate options A, B, C and D. Please respond with the exact answer A, B, C or D only. Do not be verbose or provide extra information. 
Question: Which of the following statements is true concerning forecasting in econometrics?
Answer Choices: A: Forecasts can only be made for time-series data, B: Mis-specified models are certain to produce inaccurate forecasts, C: Structural forecasts are simpler to produce than those from time series models, D: In-sample forecasting ability is a poor test of model adequacy 
Answer:"
966804b1-9236-4096-8796-feadd7108ad8,"Answer the question with the appropriate options A, B, C and D. Please respond with the exact answer A, B, C or D only. Do not be verbose or provide extra information. 
Question: Which of the following is the best example of a public good?
Answer Choices: A: A visit to the orthodontist, B: A session at the tanning salon, C: A large pizza, D: The International Space Station 
Answer:"
b3c507af-8777-46ad-ac6f-beaea5c54f88,"Answer the question with the appropriate options A, B, C and D. Please respond with the exact answer A, B, C or D only. Do not be verbose or provide extra information. 
Question: What is the richest form of information?
Answer Choices: A: Telephone, B: Face-to-face, C: E-mail, D: Video conference 
Answer:"
4215becd-afd1-46ea-8aef-6ee6482252a5,"Answer the question with the appropriate options A, B, C and D. Please respond with the exact answer A, B, C or D only. Do not be verbose or provide extra information. 
Question: Which of the following characteristics most likely would heighten an auditor's concern about the risk of material misstatements arising from fraudulent financial reporting?
Answer Choices: A: Management displays a significant disregard for regulatory authorities., B: There is a lack of turnover of employees in the accounting department., C: Monthly bank reconciliations usually include several deposits in transit., D: Equipment is usually sold at a loss before being fully depreciated. 
Answer:"
b4412e44-7ed6-4b74-9c0b-25a786d12279,"Answer the question with the appropriate options A, B, C and D. Please respond with the exact answer A, B, C or D only. Do not be verbose or provide extra information. 
Question: What is a paradigm?
Answer Choices: A: A theoretical assumption, B: An illustration, C: A theoretical model, D: An example serving as a model 
Answer:"
3f608174-ab75-4f7b-8e94-b74f6cdd629e,"Read the questions and answers carefully, and choose the one you think is appropriate among the three options A, B and C.
Q: ABC Asset Management is managing several large mutual funds. Mr. A, a senior portfolio manager at ABC, notices that the trading volume for shares of XYZ Public Company has been thin over the past month, causing price volatility. Ahead of a scheduled fund performance review, Mr. A instructs the trading desk to execute a series of coordinated buy orders for XYZ shares across multiple funds managed by ABC, at incrementally higher prices just before market close over three consecutive days. These trades are not based on new information about XYZ’s fundamentals or investment research, but rather to help 'stabilize' the end-of-month NAV for reporting purposes. Several days later, the SEC’s surveillance system flags suspicious trading patterns in XYZ shares. ABC’s compliance officer discovers the trades were orchestrated and raises the issue with senior management, who are concerned about regulatory and reputational risks. What is the most appropriate course of action for ABC Asset Management to address the situation in accordance with Thai SEC regulations and ethical standards?

Options:
A. Quietly reverse the trades in the following days to minimize detection and hope the issue is not escalated by regulators.
B. Argue that the trades were executed in the best interest of the funds’ investors and take no further action since no actual losses were incurred.
C. Immediately self-report the suspected market manipulation to the SEC, cooperate fully with any investigation, review internal controls, and discipline the individuals involved.
D. Wait for the SEC to formally approach the firm first, and then provide information as requested while conducting an internal review.
"
d3774c70-fe80-48c2-b976-24880f87b169,"Answer the question with the appropriate options A, B, C and D. Please respond with the exact answer A, B, C or D only. Do not be verbose or provide extra information. 
Question: Because people with relatively low incomes spend a larger percentage of their income on food than people with relatively high incomes, a sales tax on food would fall into which category of taxes?
Answer Choices: A: Progressive, B: Proportional, C: Regressive, D: Neutral 
Answer:"
d66b72dc-0f7f-4186-a9a3-cd1aba5fb642,"Answer the question with the appropriate options A, B, C and D. Please respond with the exact answer A, B, C or D only. Do not be verbose or provide extra information. 
Question: Which of the following statements are correct concerning the use of antithetic variates as part of a Monte Carlo experiment?

i) Antithetic variates work by reducing the number of replications required to cover the whole probability space

ii) Antithetic variates involve employing a similar variable to that used in the simulation, but whose properties are known analytically

iii) Antithetic variates involve using the negative of each of the random draws and repeating the experiment using those values as the draws

iv) Antithetic variates involve taking one over each of the random draws and repeating the experiment using those values as the draws
Answer Choices: A: (ii) and (iv) only, B: (i) and (iii) only, C: (i), (ii), and (iv) only, D: (i), (ii), (iii), and (iv) 
Answer:"
